X,Y,objectid,cenefa,zona_sitp,nombre,via,direccion_bandera,localidad,longitud,latitud,consecutivo_zona,tipo_m_s,consola,panel,audio,zonas_nuevas,globalid
-74.1075549596804,4.68850719974244,5757,435A05,05,Parque Zonal Villa Luz,Cl 66A,CL 66A - KR 81B,Engativá,-74.10755496,4.6885072,435,S,CL 66A - KR 81B (435A05),CL 66A - KR 81B,Calle 66 A Carrera 81 Be,D,{84ED4B35-D678-4245-99FC-F0343C32CDFC}
-74.1328782691603,4.68242322143099,5758,435A06,06,Urb. La Cofadría,KR 100,KR 100 - DG 24C,Fontibón,-74.13287827,4.68242322,435,S,KR 100 - DG 24C (435A06),KR 100 - DG 24C,Carrera 100 Diagonal 24 C,K,{3EEEEA75-3C1D-4FFA-8529-7F35A9C14CBC}
-74.1662760000043,4.64220999976463,5759,435A08,08,Gerona Del Tintal,CL 34 A Sur,CL 34 A Sur - KR 89,Kennedy,-74.166276,4.64221,435,S,CL 34 A Sur - KR 89 (435A08),CL 34 A Sur - KR 89,Calle 34 A Sur Carrera 89,F,{796273E4-4BFE-408A-B13F-1E48C3FC42C5}
-74.1350418642006,4.60527443402979,5760,435A09,09,Br. Alquería La Fragua Norte,KR 68D,KR 68D - CL 37 Sur,Kennedy,-74.13504186,4.60527443,435,S,KR 68D - CL 37 Sur (435A09),KR 68D - CL 37 Sur,Carrera 68 D Calle 37 Sur,G,{9F970E82-6107-4128-B084-43A32BB04867}
-74.1617520000156,4.5740950000417,5761,435A10,10,Jerusalén Bellavista,CL 70 Sur,CL 70 Sur - KR 48A,Ciudad Bolívar,-74.161752,4.574095,435,S,CL 70 Sur - KR 48A (435A10),CL 70 Sur - KR 48A,Calle 70 Sur Carrera 48 A,H,{7C5C8D88-377B-4A54-A5C6-E3EE85F695C7}
-74.1092394035757,4.54572062237702,5762,435A12,12,Br. Diana Turbay Arrayanes,KR  3,KR 3 - CL 49 Sur,Rafael Uribe,-74.1092394,4.54572062,435,M,KR 3 - CL 49 Sur (435A12),KR 3 - CL 49 Sur,Carrera Tercera Calle 49 Sur,H,{3DA11977-955D-4F5D-9284-3538F202FD6B}
-74.0888431640223,4.55649529991952,5763,435A13,13,CED San Vicente,TV 6 Este,TV 6 Este - CL 33 Sur,San Cristóbal,-74.08884316,4.5564953,435,S,TV 6 Este - CL 33 Sur (435A13),TV 6 Este - CL 33 Sur,Transversal Sexta Este Calle 33 Sur,L,{BF483A26-0B04-4028-BBAD-854E088AB57F}
-74.1083142782552,4.54707729916745,5764,435B12,12,Br. Diana Turbay Arrayanes,KR 3,KR 3 - CL 48X Sur,Rafael Uribe,-74.10831428,4.5470773,435,M,KR 3 - CL 48X Sur (435B12),KR 3 - CL 48X Sur,Carrera Tercera Calle 48 X Sur,H,{AB98AEE8-3070-4B91-B805-04B6D819E3BC}
-74.0914560002967,4.59698300016526,5765,436A00,00,Br. Eduardo Santos,Cl 3,CL 3 - KR 19 Bis,Los Mártires,-74.091456,4.596983,436,S,CL 3 - KR 19 Bis (436A00),CL 3 - KR 19 Bis,Calle Tercera Carrera 19 Bis,A,{513BE5ED-8971-48EC-B4DA-726D371DDB7E}
-74.0329348723947,4.76171105329638,5766,436A01,01,Verbenal San Antonio,KR  11,KR 11 - CL 185,Usaquén,-74.03293487,4.76171105,436,S,KR 11 - CL 185 (436A01),KR 11 - CL 185,Carrera 11 Calle 185,B,{C8B082F0-6894-4B0E-B0A4-EB6C2E6110F8}
-74.1250855849252,4.71717369133007,5767,436A04,04,Br. Bosques de Granada,KR 113,KR 113 - CL 75,Engativá,-74.12508559,4.71717369,436,S,KR 113 - CL 75 (436A04),KR 113 - CL 75,Carrera 113 Calle 75,D,{ABF22441-C28B-4F17-BE4F-5E8C2DE28F27}
-74.1003147763845,4.69039092528689,5768,436A05,05,Br. Boyacá,KR 77A,KR 77A - CL 71A,Engativá,-74.10031478,4.69039093,436,S,KR 77A - CL 71A (436A05),KR 77A - CL 71A,Carrera 77 A Calle 71 A,D,{D21573A3-F0F9-40ED-9402-9A35F65435EF}
-74.1569166723999,4.6956033071305,5769,436A06,06,Centro Empresarial El Dorado,CL 22D,CL 22D - KR 127,Fontibón,-74.15691667,4.69560331,436,S,CL 22D - KR 127 (436A06),CL 22D - KR 127,Calle 22 D Carrera 127,K,{B6889D7A-365C-4CA7-BDC0-29453AFC113B}
-74.1656225181195,4.64167179992331,5770,436A08,08,Gerona Del Tintal,CL 34A S,CL 34A Sur - KR 89,Kennedy,-74.16562252,4.6416718,436,S,CL 34A Sur - KR 89 (436A08),CL 34A Sur - KR 89,Calle 34 A Sur Carrera 89,F,{636C82E3-0368-4B0C-B5F6-0884DC66657B}
-74.1347305821809,4.6055174582236,5771,436A09,09,Br. Alquería La Fragua Norte,KR 68D,KR 68D - CL 37 Sur,Kennedy,-74.13473058,4.60551746,436,S,KR 68D - CL 37 Sur (436A09),KR 68D - CL 37 Sur,Carrera 68 D Calle 37 Sur,G,{CF9519D0-ED4F-4E67-9C12-C7031965AB25}
-74.1619439999346,4.57424399969602,5772,436A10,10,Jerusalén La Pradera,CL 70 Sur,CL 70 Sur - KR 48B,Ciudad Bolívar,-74.161944,4.574244,436,S,CL 70 Sur - KR 48B (436A10),CL 70 Sur - KR 48B,Calle 70 Sur Carrera 48 Be,H,{F67D7DDC-AD4E-451B-A5ED-E507C25B42AE}
-74.1464952883691,4.55360533225221,5773,436A11,11,Br. Juan Pablo II,Cl 67A S,CL 67A Sur - KR 18N Bis,Ciudad Bolívar,-74.14649529,4.55360533,436,S,CL 67A Sur - KR 18N Bis (436A11),CL 67A Sur - KR 18N Bis,Calle 67 A Sur Carrera 18 N Bis,H,{33D4B09F-58AE-4004-8E23-35D11E9F12A0}
-74.0936490117121,4.58464213272253,5774,436A12,12,Br. Caracas,AC 11 Sur,AC 11 Sur - KR 12B,Antonio Nariño,-74.09364901,4.58464213,436,S,AC 11 Sur - KR 12B (436A12),AC 11 Sur - KR 12B,Avenida Calle 11 Sur Carrera 12 Be,L,{8F1F2903-4DF2-4C65-AB07-B797CC6A70D6}
-74.0888246511044,4.55673810983074,5775,436A13,13,CED San Vicente,TV 6 Este,TV 6 Este - DG 32C Sur,San Cristóbal,-74.08882465,4.55673811,436,S,TV 6 Este - DG 32C Sur (436A13),TV 6 Este - DG 32C Sur,Transversal Sexta Este Diagonal 32 C Sur,L,{5923601D-6688-4FF7-9ECF-8B5A5C362873}
-74.091313032866,4.59744846634854,5776,437A00,00,Br. La Estanzuela,AV. Mariscal Sucre,DG 4A - KR 18C,Los Mártires,-74.09131303,4.59744847,437,S,DG 4A - KR 18C (437A00),DG 4A - KR 18C,Diagonal Cuarta A Carrera 18 C,A,{5C291640-1B4D-4CC4-9A3B-03523808C9BD}
-74.0301060003271,4.76067700030787,5777,437A01,01,Gimnasio La Arboleda,KR  8C,KR 8C - CL 183,Usaquén,-74.030106,4.760677,437,S,KR 8C - CL 183 (437A01),KR 8C - CL 183,Carrera Octava C Calle 183,B,{9EFAD0F9-A9D6-4655-89F3-13835C09385D}
-74.1268909744415,4.71568083443977,5778,437A04,04,Br. Bosques de Granada,KR 113,KR 113 - CL 72F,Engativá,-74.12689097,4.71568083,437,S,KR 113 - CL 72F (437A04),KR 113 - CL 72F,Carrera 113 Calle 72 F,D,{C102B592-17A6-47EF-B679-9D3A3A17D95D}
-74.1635662716752,4.6395328899113,5779,437A08,08,Liceo Cristiano Mi Refugio Perfecto,KR 87I,KR 87I - CL 34Bis Sur,Kennedy,-74.16356627,4.63953289,437,S,KR 87I - CL 34Bis Sur (437A08),KR 87I - CL 34Bis Sur,Carrera 87 I Calle 34 Bis Sur,F,{E45DD383-8AFC-4338-8FD9-FC75AC68E674}
-74.1401033079514,4.61154905110303,5780,437A09,09,Br. Carvajal,KR  69B,KR 69B - 37A Sur,Kennedy,-74.14010331,4.61154905,437,S,KR 69B - 37A Sur (437A09),KR 69B - 37A Sur,Carrera 69 Be Calle 37 Be Sur,G,{5CB3C981-386A-480C-B918-9E0F0D172E60}
-74.1635409995541,4.57642599985647,5781,437A10,10,Balcón de la Sierra,CL 70 Sur,CL 70 Sur - TV 50,Ciudad Bolívar,-74.163541,4.576426,437,S,CL 70 Sur - TV 50 (437A10),CL 70 Sur - TV 50,Calle 70 Sur Transversal 50,H,{95301725-0A9A-4008-B2B6-2AA608CCA53D}
-74.1453432342556,4.5518583199147,5782,437A11,11,Br. San Rafael,Cl 67A S,CL 67A Sur - KR 18C,Ciudad Bolívar,-74.14534323,4.55185832,437,S,CL 67A Sur - KR 18C (437A11),CL 67A Sur - KR 18C,Calle 67 A Sur Carrera 18 C,H,{4445C925-63AF-41C3-A3EE-8038F45EA15E}
-74.0940374653486,4.58531792299096,5783,437A12,12,Br. Ciudad Berna,AC 11 Sur,AC 11 Sur - KR 12C,Antonio Nariño,-74.09403746,4.58531792,437,S,AC 11 Sur - KR 12C (437A12),AC 11 Sur - KR 12C,Avenida Calle 11 Sur Carrera 12 C,L,{7F0DEFDB-5F7A-44D1-B4B7-12E525BF8D4F}
-74.0957170854454,4.66318335233399,5784,437D05,05,Pq. Metropolitano Simón Bolívar,AK 68,AK 68 - CL 53,Teusaquillo,-74.09571709,4.66318335,437,M,AK 68 - CL 53 (437D05),AK 68 - CL 53,Avenida Carrera 68 Calle 53,K,{6D7A8F6D-AD51-4C38-88B3-4E4A1B80FF16}
-74.088187210314,4.59427152666503,5785,438A00,00,Hospital de la Misericordia,Cl 2,DG 2 - AV. Caracas,Los Mártires,-74.08818721,4.59427153,438,S,DG 2 - AV. Caracas (438A00),DG 2 - AV. Caracas,Diagonal Segunda Avenida Caracas,A,{5D7A1AC3-95B1-4808-84E7-5B8954DA39FC}
-74.0300484526671,4.76087754803665,5786,438A01,01,Br. Tibabita,KR 8C,KR 8C - CL 183A,Usaquén,-74.03004845,4.76087755,438,S,KR 8C - CL 183A (438A01),KR 8C - CL 183A,Carrera Octava C Calle 183 A,B,{73D0A5BA-4FB8-4837-B7BD-0593FE6BF88C}
-74.1287901069305,4.71024180442312,5787,438A05,05,Br. La Riviera,KR 111C,KR 111C - CL 70F,Engativá,-74.12879011,4.7102418,438,S,KR 111C - CL 70F (438A05),KR 111C - CL 70F,Carrera 111 C Calle 70 F,D,{F3499F98-A456-4D2A-85C1-9827C2B3A175}
-74.1562309996055,4.68648999962026,5788,438A06,06,Br. El Portal Fontibón,CL 17D,CL 17D - KR 119A,Fontibón,-74.156231,4.68649,438,S,CL 17D - KR 119A (438A06),CL 17D - KR 119A,Calle 17 D Carrera 119 A,K,{39C96DFC-92D1-40F5-8110-8479032ED041}
-74.1630392877185,4.64066297040204,5789,438A08,08,Liceo Jefferson,KR 87I,KR 87I - CL 33 Sur,Kennedy,-74.16303929,4.64066297,438,S,KR 87I - CL 33 Sur (438A08),KR 87I - CL 33 Sur,Carrera 87 I Calle 33 Sur,F,{7A68A834-442D-4560-B61F-3EA5FF3CF66D}
-74.1394863652667,4.61202359317878,5790,438A09,09,Br. Carvajal,KR 69B,KR 69B - CL 37B Sur,Kennedy,-74.13948637,4.61202359,438,S,KR 69B - CL 37B Sur (438A09),KR 69B - CL 37B Sur,Carrera 69 Be Calle 37 Be Sur,G,{BF3C29EE-24E0-4427-8B75-6A40F313A3A3}
-74.1639610003208,4.57669300030839,5791,438A10,10,Sierra Morena,CL 70 Sur,CL 70 Sur - TV 52,Ciudad Bolívar,-74.163961,4.576693,438,S,CL 70 Sur - TV 52 (438A10),CL 70 Sur - TV 52,Calle 70 Sur Transversal 52,H,{6CBBDE7B-0275-4987-B8DC-A741ABA48B23}
-74.1085290519762,4.55018483594281,5792,438A12,12,Br. Los Molinos II Sector,KR 5,KR 5 - CL 48Q Sur,Rafael Uribe,-74.10852905,4.55018484,438,S,KR 5 - CL 48Q Sur (438A12),KR 5 - CL 48Q Sur,Carrera Quinta Calle 48 Q Sur,H,{9D9AB157-E175-41B1-AD67-EA77EDDB65A4}
-74.0861598085942,4.53050553580256,5793,438A13,13,Br. San Rafael Sur Oriental,Cl 60 S,CL 60 Sur - KR 14 F E,San Cristóbal,-74.08615981,4.53050554,438,S,CL 60 Sur - KR 14 F E (438A13),CL 60 Sur - KR 14 F E,Calle 60 Sur Carrera 14 F Este,L,{0BC485EA-28A7-4EEC-9C45-316DFC88E933}
-74.0328910000114,4.76399200016329,5794,439A01,01,Colegio Mayor José Celestino Mutis,CL 187,CL 187 - KR 9,Usaquén,-74.032891,4.763992,439,M,CL 187 - KR 9 (439A01),CL 187 - KR 9,Calle 187 Carrera Novena,B,{99334C3E-5601-4548-94C6-FBE917CA3B0E}
-74.1090937172197,4.67515569822323,5795,439A05,05,Parque Zonal La Estancia,AC 53,AC 53 - KR 74A,Engativá,-74.10909372,4.6751557,439,S,AC 53 - KR 74A (439A05),AC 53 - KR 74A,Avenida Calle 53 Carrera 74 A,K,{218FDC61-E9C4-42BD-BD3E-A710AF61C10B}
-74.1556629998072,4.68862200020403,5796,439A06,06,Br. San Pablo,Cl 19,CL 19 - KR 121,Fontibón,-74.155663,4.688622,439,S,CL 19 - KR 121 (439A06),CL 19 - KR 121,Calle 19 Carrera 121,K,{CA51B1AD-5BA1-40C0-B9F1-221867B3DC94}
-74.1631338406068,4.6407912342684,5797,439A08,08,Br. Patio Bonito II Sector,KR 88A,KR 88A - CL 26 Sur,Kennedy,-74.16313384,4.64079123,439,S,KR 88A - CL 26 Sur (439A08),KR 88A - CL 26 Sur,Carrera 88 A Calle 26 Sur,F,{47EB06A8-3022-43AF-9CDC-EA253F02ACE1}
-74.1369357931702,4.61325767021894,5798,439A09,09,Br. Carvajal,AK 69B,KR 69B - CL 31 Sur,Kennedy,-74.13693579,4.61325767,439,S,KR 69B - CL 31 Sur (439A09),KR 69B - CL 31 Sur,Carrera 69 Be Calle 31 Sur,G,{703C38FA-252B-4945-9D6B-ECC4BC2699FF}
-74.1652270004354,4.57489200024078,5799,439A10,10,Br. Sierra Morena,DG 73C Sur,DG 73C Sur - TV 50,Ciudad Bolívar,-74.165227,4.574892,439,S,DG 73C Sur - TV 50 (439A10),DG 73C Sur - TV 50,Diagonal 73 C Sur Transversal 50,H,{C5272869-4602-4AD2-BDBE-3D627F6585D3}
-74.1464193591354,4.55359516240937,5800,439A11,11,Br. Sumapaz,Cl 67A S,CL 67A Sur - KR 18N,Ciudad Bolívar,-74.14641936,4.55359516,439,S,CL 67A Sur - KR 18N (439A11),CL 67A Sur - KR 18N,Calle 67 A Sur Carrera 18 N,H,{413552C8-34B3-4BA2-BD30-EC90B23C4D18}
-74.1087101222064,4.55000543608839,5801,439A12,12,Br. Diana Turbay San Agustín,KR 5,KR 5 - CL 48Q Sur,Rafael Uribe,-74.10871012,4.55000544,439,S,KR 5 - CL 48Q Sur (439A12),KR 5 - CL 48Q Sur,Carrera Quinta Calle 48 Q Sur,H,{762B1930-0559-487B-BB31-F2C7595DE810}
-74.0862935177845,4.53046178444042,5802,439A13,13,Br. San Rafael Sur Oriental,Cl 60 S,CL 60 Sur - KR 14 F E,San Cristóbal,-74.08629352,4.53046178,439,S,CL 60 Sur - KR 14 F E (439A13),CL 60 Sur - KR 14 F E,Calle 60 Sur Carrera 14 F Este,L,{656A958F-7033-45D3-A93E-389603E2BB24}
-74.0300113307113,4.76427207540208,5803,440A01,01,Br. Tibabita II,KR  8C,KR 8C - CL 187A,Usaquén,-74.03001133,4.76427208,440,S,KR 8C - CL 187A (440A01),KR 8C - CL 187A,Carrera Octava C Calle 187 A,B,{4D403FDB-5DF1-4D7D-90F5-4B6DF55CAF21}
-74.0874522163517,4.6898679187959,5804,440A04,04,Br. Las Ferias Occidental,KR  70,AK 70 - CL 77A,Engativá,-74.08745222,4.68986792,440,S,AK 70 - CL 77A (440A04),AK 70 - CL 77A,Avenida Carrera 70 Calle 77 A,D,{3D0FDE03-26B4-4D72-9668-64FD351272EA}
-74.1395464736425,4.71514702495722,5805,440A05,05,Br. El Palmar,KR 121,KR 121 - CL 65A,Engativá,-74.13954647,4.71514703,440,S,KR 121 - CL 65A (440A05),KR 121 - CL 65A,Carrera 121 Calle 65 A,D,{708E1C68-CE17-4258-A695-828A964BF4A2}
-74.1570869997551,4.68942400036782,5806,440A06,06,Br. San Pablo Jericó,CL 18A,CL 18A - KR 123,Fontibón,-74.157087,4.689424,440,S,CL 18A - KR 123 (440A06),CL 18A - KR 123,Calle 18 A Carrera 123,K,{D26477B6-5978-48F7-9888-C30B961F3D99}
-74.1374709926021,4.61312128778697,5807,440A09,09,Br. Carvajal,KR 69B,KR 69B - CL 34 Sur,Kennedy,-74.13747099,4.61312129,440,S,KR 69B - CL 34 Sur (440A09),KR 69B - CL 34 Sur,Carrera 69 Be Calle 34 Sur,G,{7D301720-9369-40BE-85CA-798F11380FD6}
-74.1655299996802,4.57792500001237,5808,440A10,10,Br. Sierra Morena,DG 70 Sur,DG 70 Sur - TV 56,Ciudad Bolívar,-74.16553,4.577925,440,S,DG 70 Sur - TV 56 (440A10),DG 70 Sur - TV 56,Diagonal 70 Sur Transversal 56,H,{29EE7B10-BB56-4AF5-955F-785A1665790D}
-74.1466428750258,4.53264495113311,5809,440A11,11,Br. Arabia,KR 18G,KR 18G - CL 82B Sur,Ciudad Bolívar,-74.14664288,4.53264495,440,S,KR 18G - CL 82B Sur (440A11),KR 18G - CL 82B Sur,Carrera 18 G Calle 82 Be Sur,H,{E72D84B6-DD35-477E-AB43-83B1542F842B}
-74.0963700328839,4.55193862292838,5810,440A13,13,Br. Las Guacamayas,Dg 39 Sur,DG 39 Sur - KR 1D Este,San Cristóbal,-74.09637003,4.55193862,440,S,DG 39 Sur - KR 1D Este (440A13),DG 39 Sur - KR 1D Este,Diagonal 39 Sur Carrera Primera D Este,L,{23800D83-F054-472E-B62A-1E9776CCF28C}
-74.0877884109886,4.59663315109261,5811,441A00,00,Br. Eduardo Santos,Cl 4,CL 4 - KR 16,Los Mártires,-74.08778841,4.59663315,441,S,CL 4 - KR 16 (441A00),CL 4 - KR 16,Calle Cuarta Carrera 16,A,{61A36E60-F779-4D33-9925-826E04128A7C}
-74.0299420002556,4.76304499988603,5812,441A01,01,Br. Tibabita,KR 8C,KR 8C - CL 185B,Usaquén,-74.029942,4.763045,441,S,KR 8C - CL 185B (441A01),KR 8C - CL 185B,Carrera Octava C Calle 185 Be,B,{3E8C0DBB-7D82-431B-AED8-F9F96EC136B4}
-74.1166878969339,4.70412270719961,5813,441A04,04,Br. Álamos Norte,AC 72,AC 72 - KR 100A,Engativá,-74.1166879,4.70412271,441,M,AC 72 - KR 100A (441A04),AC 72 - KR 100A,Avenida Calle 72 Carrera 100 A,D,{7B7A1CBD-05E1-4C75-A057-E5E5FBC9ECD0}
-74.1404473012338,4.71752097278135,5814,441A05,05,IED General Santander,CL 68B,CL 68B - KR 124,Engativá,-74.1404473,4.71752097,441,S,CL 68B - KR 124 (441A05),CL 68B - KR 124,Calle 68 Be Carrera 124,D,{ADA2852E-723A-432C-BCB0-DC1776679509}
-74.1556489997413,4.68719399998956,5815,441A06,06,Br. San Pablo,KR 120,KR 120 - CL 17,Fontibón,-74.155649,4.687194,441,S,KR 120 - CL 17 (441A06),KR 120 - CL 17,Carrera 120 Calle 17,K,{1898C748-05A2-4A38-9A92-F34472DC092E}
-74.1633408288234,4.64186620284116,5816,441A08,08,Br. Campo Hermoso,CL 26 S,CL 26 Sur - KR 88F,Kennedy,-74.16334083,4.6418662,441,S,CL 26 Sur - KR 88F (441A08),CL 26 Sur - KR 88F,Calle 26 Sur Carrera 88 F,F,{6E312240-EB47-4F0C-A713-68DABFA995CD}
-74.1338644340335,4.59488312107293,5817,441A09,09,CADE Muzú,Cl 43 S,CL 43 Sur - KR 51D,Puente Aranda,-74.13386443,4.59488312,441,S,CL 43 Sur - KR 51D (441A09),CL 43 Sur - KR 51D,Calle 43 Sur Carrera 51 D,G,{F0067724-F8C2-4374-B4D4-D19C1F3D97CD}
-74.1472259999166,4.59056699967187,5818,441A10,10,Br.Rincón de Venecia,Dg 50 Sur,DG 50 Sur - KR 56C,Tunjuelito,-74.147226,4.590567,441,S,DG 50 Sur - KR 56C (441A10),DG 50 Sur - KR 56C,Diagonal 50 Sur Carrera 56 C,H,{E0A07CB7-1C6D-4E3F-912F-13423DEC0432}
-74.1614949857625,4.54681392670702,5819,441A11,11,Parque Illimaní,Tv 27H,TV 27H - CL 72C Sur,Ciudad Bolívar,-74.16149499,4.54681393,441,S,TV 27H - CL 72C Sur (441A11),TV 27H - CL 72C Sur,Transversal 27 H Calle 72 C Sur,H,{2306E738-C546-4446-A4D9-B468C2E4C02D}
-74.0895714660184,4.52338491007629,5820,441A13,13,Br. Juan Rey,Cl 69 S,CL 69 Sur - KR 13B Este,San Cristóbal,-74.08957147,4.52338491,441,S,CL 69 Sur - KR 13B Este (441A13),CL 69 Sur - KR 13B Este,Calle 69 Sur Carrera 13 Be Este,L,{85B5880C-2BE8-4D06-8289-B71AB706C4CE}
-74.1163737830936,4.70384657982568,5821,441B04,04,Br. Álamos Norte,AC 72,AC 72 - KR 100,Engativá,-74.11637378,4.70384658,441,M,AC 72 - KR 100 (441B04),AC 72 - KR 100,Avenida Calle 72 Carrera 100,D,{16F5C4CA-CB1D-45C7-BFF4-87C3F842FCC1}
-74.0852619822097,4.59520752024131,5822,442A00,00,Br. San Bernardo,Cl 4,CL 4 - KR 12,Santa Fe,-74.08526198,4.59520752,442,S,CL 4 - KR 12 (442A00),CL 4 - KR 12,Calle Cuarta Carrera 12,L,{72BD7379-989C-40FA-82FA-41194D35D0D2}
-74.0234159998286,4.75407999987171,5823,442A01,01,Claustro Moderno,CL 175,CL 175 - KR 6,Usaquén,-74.023416,4.75408,442,S,CL 175 - KR 6 (442A01),CL 175 - KR 6,Calle 175 Carrera Sexta,B,{51B366A7-2447-4C7F-A1DC-13B76BB11C0B}
-74.1137930001498,4.72564599984129,5824,442A04,04,Ciudadela Colsubsidio,Cl 86A,CL 86A - KR 112G,Engativá,-74.113793,4.725646,442,S,CL 86A - KR 112G (442A04),CL 86A - KR 112G,Calle 86 A Carrera 112 G,D,{A411F960-0F3A-4EB9-A248-D6B353FAABC0}
-74.142437497693,4.7166914473317,5825,442A05,05,Br. La Tortigua,KR 125,KR 125 - CL 64,Engativá,-74.1424375,4.71669145,442,S,KR 125 - CL 64 (442A05),KR 125 - CL 64,Carrera 125 Calle 64,D,{A3B60B61-BD47-431F-91F6-4C38A2A28A78}
-74.1578420003058,4.68515300041832,5826,442A06,06,Br. San Pablo Jericó,AV. Centenario,AV. Centenario - KR 119,Fontibón,-74.157842,4.685153,442,S,AV. Centenario - KR 119 (442A06),AV. Centenario - KR 119,Avenida Centenario Carrera 119,K,{60746B4B-D1B0-42F2-AFE4-FE9DA105EB5C}
-74.1331610880587,4.59662735937095,5827,442A09,09,JAC Barrio Muzú,Cl 42 S,CL 42 Sur - KR 51F,Puente Aranda,-74.13316109,4.59662736,442,S,CL 42 Sur - KR 51F (442A09),CL 42 Sur - KR 51F,Calle 42 Sur Carrera 51 F,G,{C2F44391-BF2C-4278-9B18-1EF6B02EC4A0}
-74.1657879998062,4.5742880000728,5828,442A10,10,Br. Sierra Morena III Sector,DG 75 Sur,DG 75 Sur - TV 50,Ciudad Bolívar,-74.165788,4.574288,442,S,DG 75 Sur - TV 50 (442A10),DG 75 Sur - TV 50,Diagonal 75 Sur Transversal 50,H,{C19C0F94-3BEB-4DE5-9876-16DD32C0F2A7}
-74.1629311781194,4.54571815466489,5829,442A11,11,Canchas Nueva Esperanza,Tv 27H,TV 27H - CL 73DBis Sur,Ciudad Bolívar,-74.16293118,4.54571816,442,S,TV 27H - CL 73DBis Sur (442A11),TV 27H - CL 73DBis Sur,Transversal 27 H Calle 73 DBis Sur,H,{7A5F01F8-A0EC-4C13-A42D-5BBA2A695D54}
-74.0911537408144,4.52471107591348,5830,442A13,13,Br. Juan Rey,Cl 69 S,CL 69 Sur - KR 11D Este,San Cristóbal,-74.09115374,4.52471108,442,S,CL 69 Sur - KR 11D Este (442A13),CL 69 Sur - KR 11D Este,Calle 69 Sur Carrera 11 D Este,L,{5B6F8AB0-48CB-42AB-9D33-663C09934515}
-74.0885954415815,4.59826831615892,5831,443A00,00,Br. La Estanzuela,AV. Mariscal Sucre,AK 18 - CL 5,Los Mártires,-74.08859544,4.59826832,443,S,AK 18 - CL 5 (443A00),AK 18 - CL 5,Avenida Carrera 18 Calle Quinta,A,{F8E889CA-4A59-4B60-8FEF-BE34674AA825}
-74.0234439998351,4.75417300006557,5832,443A01,01,Br. La María,CL 175,CL 175 - KR 7,Usaquén,-74.023444,4.754173,443,S,CL 175 - KR 7 (443A01),CL 175 - KR 7,Calle 175 Carrera Séptima,B,{F852D134-45B9-4A49-85DE-464F6D0A619F}
-74.1122009996022,4.72305399995016,5833,443A04,04,Ciudadela Colsubsidio,Cl 86A,CL 86A - KR 111A,Engativá,-74.112201,4.723054,443,S,CL 86A - KR 111A (443A04),CL 86A - KR 111A,Calle 86 A Carrera 111 A,D,{DBE36E87-6485-47B9-922F-17EEAAE67CE3}
-74.1031152161384,4.65395376520566,5834,443A05,05,Avenida Carrera 68,AC 26,AC 26 - AK 68,Engativá,-74.10311522,4.65395377,443,S,AC 26 - AK 68 (443A05),AC 26 - AK 68,Avenida Calle 26 Avenida Carrera 68,K,{74A42264-5688-408F-9ED6-A1E9112A59B3}
-74.1484930002604,4.68742300003378,5835,443A06,06,Br. Atahualpa,CL 22I,CL 22I - KR 114A,Fontibón,-74.148493,4.687423,443,S,CL 22I - KR 114A (443A06),CL 22I - KR 114A,Calle 22 I Carrera 114 A,K,{EC074419-121E-43E1-A4D4-F9BAAA509E9E}
-74.1626052124053,4.63691064113655,5836,443A08,08,Patio Bonito,KR 86F,KR 86F - CL 35B Sur,Kennedy,-74.16260521,4.63691064,443,S,KR 86F - CL 35B Sur (443A08),KR 86F - CL 35B Sur,Carrera 86 F Calle 35 Be Sur,F,{FF347A07-6202-402A-A934-AA6B468C8271}
-74.130573341633,4.59680065635502,5837,443A09,09,Unidad Medica Santa Isabel de Hungría,KR  51B,KR 51B - CL 40B Sur,Puente Aranda,-74.13057334,4.59680066,443,S,KR 51B - CL 40B Sur (443A09),KR 51B - CL 40B Sur,Carrera 51 Be Calle 40 Be Sur,G,{0A45829D-78E8-4905-8BB2-DD2D160A2555}
-74.1657600000624,4.57437200041963,5838,443A10,10,Br. Sierra Morena III Sector,DG 75 Sur,DG 75 Sur - TV 50,Ciudad Bolívar,-74.16576,4.574372,443,S,DG 75 Sur - TV 50 (443A10),DG 75 Sur - TV 50,Diagonal 75 Sur Transversal 50,H,{5F91EFE6-6F66-4156-87C8-2CBEF7CF80E3}
-74.1619824642445,4.54506281525674,5839,443A11,11,Br. Bella Flor,Tv 27B,TV 27B - CL 73CBis Sur,Ciudad Bolívar,-74.16198246,4.54506282,443,S,TV 27B - CL 73CBis Sur (443A11),TV 27B - CL 73CBis Sur,Transversal 27 Be Calle 73 CBis Sur,H,{BF182555-0EE4-4C34-9447-3E23B7118B18}
-74.0667551465945,4.58641560060318,5840,443A13,13,Br. Los Laches,CL 5,CL 5 - KR 7A Este,Santa Fe,-74.06675515,4.5864156,443,S,CL 5 - KR 7A Este (443A13),CL 5 - KR 7A Este,Calle Quinta Carrera Séptima A Este,L,{F894ED2C-EE36-45D8-84A6-C5A5B65D7855}
-74.0875950950276,4.60017031606085,5841,444A00,00,Br. La Estanzuela,KR 18,AK 18 - CL 6A,Los Mártires,-74.0875951,4.60017032,444,S,AK 18 - CL 6A (444A00),AK 18 - CL 6A,Avenida Carrera 18 Calle Sexta A,A,{FA099A70-9F42-4CC8-ACCF-4FD2FA1F988F}
